country,year,pct_of_hours,price
ES,2020,85.0,21.85
ES,2020,86.0,21.02
ES,2020,87.0,20.46
ES,2020,88.0,20.0
ES,2020,89.0,19.31
ES,2020,90.0,18.479
ES,2020,91.0,17.734
ES,2020,92.0,16.72
ES,2020,93.0,15.75
ES,2020,94.0,14.97
ES,2020,95.0,14.0
ES,2020,96.0,12.453
ES,2020,97.0,11.0
ES,2020,98.0,9.06
ES,2020,99.0,5.668
ES,2020,100.0,1.02
ES,2021,0.0,409.0
ES,2021,1.0,334.552
ES,2021,2.0,307.924
ES,2021,3.0,285.23
ES,2021,4.0,265.346
ES,2021,5.0,254.465
ES,2021,6.0,248.019
ES,2021,7.0,240.521
ES,2021,8.0,234.048
ES,2021,9.0,228.864
ES,2021,10.0,223.001
ES,2021,11.0,218.302
ES,2021,12.0,214.477
ES,2021,13.0,207.763
ES,2021,14.0,202.0
ES,2021,15.0,198.41
ES,2021,16.0,194.06
ES,2021,17.0,190.799
ES,2021,18.0,187.396
ES,2021,19.0,184.206
ES,2021,20.0,180.3
ES,2021,21.0,177.0
ES,2021,22.0,173.891
ES,2021,23.0,168.843
ES,2021,24.0,162.816
ES,2021,25.0,157.498
ES,2021,26.0,152.452
ES,2021,27.0,147.35
ES,2021,28.0,141.225
ES,2021,29.0,137.49
ES,2021,30.0,131.851
ES,2021,31.0,126.128
ES,2021,32.0,122.054
ES,2021,33.0,119.905
ES,2021,34.0,116.299
ES,2021,35.0,112.98
ES,2021,36.0,110.0
ES,2021,37.0,107.45
ES,2021,38.0,105.016
ES,2021,39.0,103.5
ES,2021,40.0,101.36
ES,2021,41.0,100.0
ES,2021,42.0,99.052
ES,2021,43.0,97.863
ES,2021,44.0,96.011
ES,2021,45.0,95.0
ES,2021,46.0,93.459
ES,2021,47.0,92.54
ES,2021,48.0,91.457
ES,2021,49.0,90.05
ES,2021,50.0,89.5
ES,2021,51.0,88.588
ES,2021,52.0,87.343
ES,2021,53.0,86.6
ES,2021,54.0,85.121
ES,2021,55.0,84.34
ES,2021,56.0,83.43
ES,2021,57.0,82.584
ES,2021,58.0,81.2
ES,2021,59.0,80.18
ES,2021,60.0,79.256
ES,2021,61.0,78.05
ES,2021,62.0,76.75
ES,2021,63.0,75.738
ES,2021,64.0,74.75
ES,2021,65.0,73.356
ES,2021,66.0,72.04
ES,2021,67.0,70.719
ES,2021,68.0,69.55
ES,2021,69.0,68.115
ES,2021,70.0,66.654
ES,2021,71.0,65.501
ES,2021,72.0,64.505
ES,2021,73.0,62.99
ES,2021,74.0,61.934
ES,2021,75.0,60.9
ES,2021,76.0,59.983
ES,2021,77.0,58.587
ES,2021,78.0,57.16
ES,2021,79.0,55.934
ES,2021,80.0,54.86
ES,2021,81.0,53.466
ES,2021,82.0,52.0
ES,2021,83.0,50.302
ES,2021,84.0,48.618
ES,2021,85.0,46.686
ES,2021,86.0,44.685
ES,2021,87.0,43.047
ES,2021,88.0,40.521
ES,2021,89.0,38.5
ES,2021,90.0,36.395
ES,2021,91.0,33.893
ES,2021,92.0,29.997
ES,2021,93.0,26.4
ES,2021,94.0,22.48
ES,2021,95.0,18.19
ES,2021,96.0,14.0
ES,2021,97.0,8.732
ES,2021,98.0,3.5
ES,2021,99.0,1.95
ES,2021,100.0,0.01
ES,2022,0.0,700.0
ES,2022,1.0,397.471
ES,2022,2.0,330.066
ES,2022,3.0,291.011
ES,2022,4.0,278.335
ES,2022,5.0,268.177
ES,2022,6.0,261.394
ES,2022,7.0,255.0
ES,2022,8.0,250.0
ES,2022,9.0,247.449
ES,2022,10.0,243.471
ES,2022,11.0,240.0
ES,2022,12.0,237.285
ES,2022,13.0,234.0
ES,2022,14.0,230.017
ES,2022,15.0,227.98
ES,2022,16.0,225.0
ES,2022,17.0,222.776
ES,2022,18.0,220.254
ES,2022,19.0,218.469
ES,2022,20.0,216.01
ES,2022,21.0,214.9
ES,2022,22.0,212.6
ES,2022,23.0,210.244
ES,2022,24.0,208.968
ES,2022,25.0,206.402
ES,2022,26.0,204.853
ES,2022,27.0,202.6
ES,2022,28.0,200.475
ES,2022,29.0,199.8
ES,2022,30.0,197.643
ES,2022,31.0,195.974
ES,2022,32.0,194.555
ES,2022,33.0,192.205
ES,2022,34.0,190.15
ES,2022,35.0,189.0
ES,2022,36.0,186.308
ES,2022,37.0,184.84
ES,2022,38.0,182.399
ES,2022,39.0,180.18
ES,2022,40.0,179.76
ES,2022,41.0,177.89
ES,2022,42.0,176.0
ES,2022,43.0,174.769
ES,2022,44.0,172.541
ES,2022,45.0,170.904
ES,2022,46.0,169.89
ES,2022,47.0,168.0
ES,2022,48.0,166.377
ES,2022,49.0,164.99
ES,2022,50.0,163.545
ES,2022,51.0,161.62
ES,2022,52.0,160.383
ES,2022,53.0,159.682
ES,2022,54.0,157.301
ES,2022,55.0,155.621
ES,2022,56.0,154.299
ES,2022,57.0,153.004
ES,2022,58.0,151.11
ES,2022,59.0,150.0
ES,2022,60.0,149.106
ES,2022,61.0,148.1
ES,2022,62.0,147.0
ES,2022,63.0,145.465
ES,2022,64.0,144.0
ES,2022,65.0,142.42
ES,2022,66.0,140.582
ES,2022,67.0,139.838
ES,2022,68.0,137.83
ES,2022,69.0,135.933
ES,2022,70.0,134.64
ES,2022,71.0,132.1
ES,2022,72.0,130.186
ES,2022,73.0,129.11
ES,2022,74.0,127.0
ES,2022,75.0,125.0
ES,2022,76.0,122.3
ES,2022,77.0,120.21
ES,2022,78.0,119.12
ES,2022,79.0,116.671
ES,2022,80.0,115.0
ES,2022,81.0,113.0
ES,2022,82.0,111.006
ES,2022,83.0,109.702
ES,2022,84.0,106.148
ES,2022,85.0,104.0
ES,2022,86.0,101.1
ES,2022,87.0,99.38
ES,2022,88.0,96.634
ES,2022,89.0,94.255
ES,2022,90.0,90.906
ES,2022,91.0,88.909
ES,2022,92.0,84.963
ES,2022,93.0,79.743
ES,2022,94.0,74.654
ES,2022,95.0,65.3
ES,2022,96.0,54.862
ES,2022,97.0,43.564
ES,2022,98.0,21.01
ES,2022,99.0,4.11
ES,2022,100.0,0.0
ES,2023,0.0,220.0
ES,2023,1.0,165.74
ES,2023,2.0,160.0
ES,2023,3.0,154.066
ES,2023,4.0,150.449
ES,2023,5.0,146.962
ES,2023,6.0,144.219
ES,2023,7.0,141.539
ES,2023,8.0,139.526
ES,2023,9.0,137.737
ES,2023,10.0,135.86
ES,2023,11.0,134.105
ES,2023,12.0,132.349
ES,2023,13.0,130.64
ES,2023,14.0,129.82
ES,2023,15.0,128.535
ES,2023,16.0,127.016
ES,2023,17.0,125.86
ES,2023,18.0,124.794
ES,2023,19.0,123.198
ES,2023,20.0,121.992
ES,2023,21.0,120.76
ES,2023,22.0,120.0
ES,2023,23.0,118.872
ES,2023,24.0,117.72
ES,2023,25.0,116.208
ES,2023,26.0,115.2
ES,2023,27.0,114.28
ES,2023,28.0,113.27
ES,2023,29.0,112.187
ES,2023,30.0,111.0
ES,2023,31.0,110.01
ES,2023,32.0,109.42
ES,2023,33.0,108.186
ES,2023,34.0,107.0
ES,2023,35.0,105.8
ES,2023,36.0,105.0
ES,2023,37.0,104.0
ES,2023,38.0,103.073
ES,2023,39.0,102.0
ES,2023,40.0,100.974
ES,2023,41.0,100.0
ES,2023,42.0,99.64
ES,2023,43.0,98.949
ES,2023,44.0,97.79
ES,2023,45.0,96.854
ES,2023,46.0,95.619
ES,2023,47.0,95.0
ES,2023,48.0,94.0
ES,2023,49.0,93.081
ES,2023,50.0,92.13
ES,2023,51.0,91.588
ES,2023,52.0,90.78
ES,2023,53.0,90.082
ES,2023,54.0,89.776
ES,2023,55.0,88.887
ES,2023,56.0,87.989
ES,2023,57.0,86.994
ES,2023,58.0,85.796
ES,2023,59.0,85.0
ES,2023,60.0,84.132
ES,2023,61.0,83.0
ES,2023,62.0,82.0
ES,2023,63.0,80.748
ES,2023,64.0,80.0
ES,2023,65.0,78.906
ES,2023,66.0,77.62
ES,2023,67.0,76.089
ES,2023,68.0,75.0
ES,2023,69.0,73.86
ES,2023,70.0,72.098
ES,2023,71.0,70.653
ES,2023,72.0,69.56
ES,2023,73.0,67.458
ES,2023,74.0,65.1
ES,2023,75.0,63.468
ES,2023,76.0,60.393
ES,2023,77.0,59.0
ES,2023,78.0,55.439
ES,2023,79.0,52.799
ES,2023,80.0,50.0
ES,2023,81.0,48.11
ES,2023,82.0,45.1
ES,2023,83.0,42.23
ES,2023,84.0,40.02
ES,2023,85.0,38.0
ES,2023,86.0,34.993
ES,2023,87.0,30.87
ES,2023,88.0,27.556
ES,2023,89.0,24.8
ES,2023,90.0,20.298
ES,2023,91.0,18.0
ES,2023,92.0,14.0
ES,2023,93.0,9.717
ES,2023,94.0,4.995
ES,2023,95.0,4.3
ES,2023,96.0,4.16
ES,2023,97.0,2.885
ES,2023,98.0,1.218
ES,2023,99.0,0.0
ES,2023,100.0,0.0
ES,2024,0.0,193.0
ES,2024,1.0,158.267
ES,2024,2.0,150.0
ES,2024,3.0,144.36
ES,2024,4.0,140.094
ES,2024,5.0,136.59
ES,2024,6.0,133.061
ES,2024,7.0,130.0
ES,2024,8.0,127.388
ES,2024,9.0,125.0
ES,2024,10.0,122.754
ES,2024,11.0,120.749
ES,2024,12.0,119.23
ES,2024,13.0,117.142
ES,2024,14.0,115.88
ES,2024,15.0,114.336
ES,2024,16.0,112.847
ES,2024,17.0,111.387
ES,2024,18.0,110.0
ES,2024,19.0,108.83
ES,2024,20.0,107.272
ES,2024,21.0,105.7
ES,2024,22.0,104.58
ES,2024,23.0,103.0
ES,2024,24.0,101.78
ES,2024,25.0,100.477
ES,2024,26.0,99.788
ES,2024,27.0,98.7
ES,2024,28.0,97.135
ES,2024,29.0,95.5
ES,2024,30.0,94.37
ES,2024,31.0,92.5
ES,2024,32.0,90.8
ES,2024,33.0,89.856
ES,2024,34.0,88.0
ES,2024,35.0,86.219
ES,2024,36.0,85.001
ES,2024,37.0,83.98
ES,2024,38.0,82.454
ES,2024,39.0,81.293
ES,2024,40.0,80.0
ES,2024,41.0,78.249
ES,2024,42.0,76.414
ES,2024,43.0,75.0
ES,2024,44.0,73.735
ES,2024,45.0,71.986
ES,2024,46.0,70.798
ES,2024,47.0,69.82
ES,2024,48.0,68.0
ES,2024,49.0,65.88
ES,2024,50.0,64.79
ES,2024,51.0,62.72
ES,2024,52.0,61.0
ES,2024,53.0,60.0
ES,2024,54.0,58.404
ES,2024,55.0,56.294
ES,2024,56.0,55.0
ES,2024,57.0,53.0
ES,2024,58.0,50.677
ES,2024,59.0,49.801
ES,2024,60.0,47.502
ES,2024,61.0,45.5
ES,2024,62.0,43.915
ES,2024,63.0,41.871
ES,2024,64.0,40.1
ES,2024,65.0,39.002
ES,2024,66.0,36.0
ES,2024,67.0,35.01
ES,2024,68.0,35.0
ES,2024,69.0,35.0
ES,2024,70.0,33.744
ES,2024,71.0,30.52
ES,2024,72.0,28.214
ES,2024,73.0,24.919
ES,2024,74.0,20.558
ES,2024,75.0,17.5
ES,2024,76.0,14.718
ES,2024,77.0,12.034
ES,2024,78.0,10.033
ES,2024,79.0,8.0
ES,2024,80.0,6.084
ES,2024,81.0,5.0
ES,2024,82.0,4.0
ES,2024,83.0,3.32
ES,2024,84.0,3.25
ES,2024,85.0,3.2
ES,2024,86.0,3.151
ES,2024,87.0,1.87
ES,2024,88.0,0.94
ES,2024,89.0,0.44
ES,2024,90.0,0.2
ES,2024,91.0,0.01
ES,2024,92.0,0.0
ES,2024,93.0,0.0
ES,2024,94.0,0.0
ES,2024,95.0,0.0
ES,2024,96.0,0.0
ES,2024,97.0,0.0
ES,2024,98.0,-0.01
ES,2024,99.0,-0.459
ES,2024,100.0,-2.0
ES,2025,0.0,240.0
ES,2025,1.0,169.563
ES,2025,2.0,158.374
ES,2025,3.0,151.25
ES,2025,4.0,145.016
ES,2025,5.0,139.011
ES,2025,6.0,134.76
ES,2025,7.0,131.113
ES,2025,8.0,128.073
ES,2025,9.0,125.217
ES,2025,10.0,123.521
ES,2025,11.0,121.287
ES,2025,12.0,119.582
ES,2025,13.0,117.637
ES,2025,14.0,115.98
ES,2025,15.0,114.78
ES,2025,16.0,113.64
ES,2025,17.0,112.3
ES,2025,18.0,111.0
ES,2025,19.0,109.91
ES,2025,20.0,108.69
ES,2025,21.0,107.5
ES,2025,22.0,106.54
ES,2025,23.0,105.456
ES,2025,24.0,104.788
ES,2025,25.0,104.006
ES,2025,26.0,102.929
ES,2025,27.0,101.581
ES,2025,28.0,100.455
ES,2025,29.0,99.816
ES,2025,30.0,98.353
ES,2025,31.0,97.004
ES,2025,32.0,95.401
ES,2025,33.0,94.064
ES,2025,34.0,92.692
ES,2025,35.0,91.037
ES,2025,36.0,89.802
ES,2025,37.0,88.307
ES,2025,38.0,86.61
ES,2025,39.0,85.0
ES,2025,40.0,83.518
ES,2025,41.0,82.267
ES,2025,42.0,80.4
ES,2025,43.0,79.459
ES,2025,44.0,78.0
ES,2025,45.0,76.75
ES,2025,46.0,75.434
ES,2025,47.0,73.845
ES,2025,48.0,72.071
ES,2025,49.0,70.763
ES,2025,50.0,69.975
ES,2025,51.0,68.638
ES,2025,52.0,66.713
ES,2025,53.0,64.997
ES,2025,54.0,62.581
ES,2025,55.0,60.311
ES,2025,56.0,58.616
ES,2025,57.0,55.84
ES,2025,58.0,53.178
ES,2025,59.0,51.017
ES,2025,60.0,49.704
ES,2025,61.0,46.8
ES,2025,62.0,44.754
ES,2025,63.0,42.004
ES,2025,64.0,40.0
ES,2025,65.0,38.11
ES,2025,66.0,36.0
ES,2025,67.0,35.01
ES,2025,68.0,33.958
ES,2025,69.0,31.488
ES,2025,70.0,30.0
ES,2025,71.0,27.84
ES,2025,72.0,25.767
ES,2025,73.0,23.481
ES,2025,74.0,21.012
ES,2025,75.0,19.695
ES,2025,76.0,17.558
ES,2025,77.0,15.98
ES,2025,78.0,14.831
ES,2025,79.0,13.0
ES,2025,80.0,10.63
ES,2025,81.0,8.0
ES,2025,82.0,6.0
ES,2025,83.0,5.0
ES,2025,84.0,3.824
ES,2025,85.0,3.52
ES,2025,86.0,3.52
ES,2025,87.0,2.0
ES,2025,88.0,1.0
ES,2025,89.0,0.65
ES,2025,90.0,0.18
ES,2025,91.0,0.0
ES,2025,92.0,0.0
ES,2025,93.0,0.0
ES,2025,94.0,-0.01
ES,2025,95.0,-0.01
ES,2025,96.0,-0.5
ES,2025,97.0,-1.01
ES,2025,98.0,-2.066
ES,2025,99.0,-4.204
ES,2025,100.0,-15.0
ES,2026,0.0,247.152
ES,2026,1.0,165.564
ES,2026,2.0,154.743
ES,2026,3.0,149.567
ES,2026,4.0,142.261
ES,2026,5.0,136.282
ES,2026,6.0,132.605
ES,2026,7.0,128.647
ES,2026,8.0,125.918
ES,2026,9.0,123.823
ES,2026,10.0,121.794
ES,2026,11.0,119.553
ES,2026,12.0,117.986
ES,2026,13.0,115.578
ES,2026,14.0,113.961
ES,2026,15.0,111.526
ES,2026,16.0,109.116
ES,2026,17.0,107.336
ES,2026,18.0,104.926
ES,2026,19.0,103.389
ES,2026,20.0,102.072
ES,2026,21.0,100.47
ES,2026,22.0,98.868
ES,2026,23.0,97.708
ES,2026,24.0,96.052
ES,2026,25.0,94.665
ES,2026,26.0,93.674
ES,2026,27.0,92.165
ES,2026,28.0,90.316
ES,2026,29.0,88.833
ES,2026,30.0,86.984
ES,2026,31.0,85.331
ES,2026,32.0,83.597
ES,2026,33.0,81.886
ES,2026,34.0,80.69
ES,2026,35.0,78.93
ES,2026,36.0,77.379
ES,2026,37.0,75.898
ES,2026,38.0,74.152
ES,2026,39.0,72.056
ES,2026,40.0,69.56
ES,2026,41.0,66.702
ES,2026,42.0,64.807
ES,2026,43.0,62.942
ES,2026,44.0,61.069
ES,2026,45.0,58.773
ES,2026,46.0,55.371
ES,2026,47.0,53.551
ES,2026,48.0,50.618
ES,2026,49.0,47.544
ES,2026,50.0,44.054
ES,2026,51.0,41.018
ES,2026,52.0,38.519
ES,2026,53.0,35.847
ES,2026,54.0,35.01
ES,2026,55.0,33.758
ES,2026,56.0,31.802
ES,2026,57.0,29.859
ES,2026,58.0,27.74
ES,2026,59.0,25.309
ES,2026,60.0,23.588
ES,2026,61.0,21.874
ES,2026,62.0,19.804
ES,2026,63.0,17.66
ES,2026,64.0,15.158
ES,2026,65.0,13.307
ES,2026,66.0,11.284
ES,2026,67.0,9.823
ES,2026,68.0,8.471
ES,2026,69.0,7.05
ES,2026,70.0,5.641
ES,2026,71.0,4.514
ES,2026,72.0,3.78
ES,2026,73.0,3.393
ES,2026,74.0,2.636
ES,2026,75.0,2.088
ES,2026,76.0,1.614
ES,2026,77.0,1.044
ES,2026,78.0,0.84
ES,2026,79.0,0.569
ES,2026,80.0,0.286
ES,2026,81.0,0.158
ES,2026,82.0,0.03
ES,2026,83.0,0.002
ES,2026,84.0,0.0
ES,2026,85.0,0.0
ES,2026,86.0,-0.002
ES,2026,87.0,-0.005
ES,2026,88.0,-0.008
ES,2026,89.0,-0.01
ES,2026,90.0,-0.026
ES,2026,91.0,-0.105
ES,2026,92.0,-0.273
ES,2026,93.0,-0.44
ES,2026,94.0,-0.679
ES,2026,95.0,-0.841
ES,2026,96.0,-1.193
ES,2026,97.0,-2.038
ES,2026,98.0,-2.1
ES,2026,99.0,-4.0
ES,2026,100.0,-9.825
FR,2019,0.0,121.46
FR,2019,1.0,75.911
FR,2019,2.0,70.865
FR,2019,3.0,68.507
FR,2019,4.0,66.68
FR,2019,5.0,64.63
FR,2019,6.0,62.634
FR,2019,7.0,60.489
FR,2019,8.0,59.011
FR,2019,9.0,57.61
FR,2019,10.0,56.421
FR,2019,11.0,55.39
FR,2019,12.0,54.62
FR,2019,13.0,53.94
FR,2019,14.0,52.965
FR,2019,15.0,52.3
FR,2019,16.0,51.79
FR,2019,17.0,51.13
FR,2019,18.0,50.62
FR,2019,19.0,50.1
FR,2019,20.0,49.712
FR,2019,21.0,49.2
FR,2019,22.0,48.83
FR,2019,23.0,48.254
FR,2019,24.0,47.888
FR,2019,25.0,47.43
FR,2019,26.0,46.987
FR,2019,27.0,46.59
FR,2019,28.0,46.105
FR,2019,29.0,45.8
FR,2019,30.0,45.353
FR,2019,31.0,45.017
FR,2019,32.0,44.69
FR,2019,33.0,44.265
FR,2019,34.0,43.99
FR,2019,35.0,43.637
FR,2019,36.0,43.25
FR,2019,37.0,42.9
FR,2019,38.0,42.486
FR,2019,39.0,42.08
FR,2019,40.0,41.704
FR,2019,41.0,41.3
FR,2019,42.0,41.022
FR,2019,43.0,40.81
FR,2019,44.0,40.39
FR,2019,45.0,40.014
FR,2019,46.0,39.76
FR,2019,47.0,39.44
FR,2019,48.0,39.1
FR,2019,49.0,38.941
FR,2019,50.0,38.65
FR,2019,51.0,38.339
FR,2019,52.0,38.03
FR,2019,53.0,37.8
FR,2019,54.0,37.5
FR,2019,55.0,37.24
FR,2019,56.0,37.0
FR,2019,57.0,36.7
FR,2019,58.0,36.4
FR,2019,59.0,36.13
FR,2019,60.0,35.93
FR,2019,61.0,35.63
FR,2019,62.0,35.294
FR,2019,63.0,35.05
FR,2019,64.0,34.9
FR,2019,65.0,34.5
FR,2019,66.0,34.171
FR,2019,67.0,33.945
FR,2019,68.0,33.5
FR,2019,69.0,33.113
FR,2019,70.0,32.89
FR,2019,71.0,32.51
FR,2019,72.0,32.165
FR,2019,73.0,31.879
FR,2019,74.0,31.39
FR,2019,75.0,31.0
FR,2019,76.0,30.612
FR,2019,77.0,30.186
FR,2019,78.0,30.0
FR,2019,79.0,29.61
FR,2019,80.0,29.14
FR,2019,81.0,28.69
FR,2019,82.0,28.23
FR,2019,83.0,27.9
FR,2019,84.0,27.46
FR,2019,85.0,27.019
FR,2019,86.0,26.61
FR,2019,87.0,26.123
FR,2019,88.0,25.49
FR,2019,89.0,24.655
FR,2019,90.0,24.0
FR,2019,91.0,22.936
FR,2019,92.0,21.59
FR,2019,93.0,20.0
FR,2019,94.0,18.287
FR,2019,95.0,16.089
FR,2019,96.0,14.514
FR,2019,97.0,11.886
FR,2019,98.0,9.152
FR,2019,99.0,5.288
FR,2019,100.0,-24.92
FR,2020,0.0,200.04
FR,2020,1.0,75.378
FR,2020,2.0,65.777
FR,2020,3.0,61.886
FR,2020,4.0,59.171
FR,2020,5.0,56.898
FR,2020,6.0,55.221
FR,2020,7.0,54.0
FR,2020,8.0,53.0
FR,2020,9.0,52.031
FR,2020,10.0,50.9
FR,2020,11.0,50.0
FR,2020,12.0,49.121
FR,2020,13.0,48.342
FR,2020,14.0,47.674
FR,2020,15.0,46.986
FR,2020,16.0,46.214
FR,2020,17.0,45.689
FR,2020,18.0,45.1
FR,2020,19.0,44.71
FR,2020,20.0,44.18
FR,2020,21.0,43.71
FR,2020,22.0,43.13
FR,2020,23.0,42.639
FR,2020,24.0,42.11
FR,2020,25.0,41.74
FR,2020,26.0,41.334
FR,2020,27.0,40.9
FR,2020,28.0,40.45
FR,2020,29.0,40.039
FR,2020,30.0,39.821
FR,2020,31.0,39.385
FR,2020,32.0,39.01
FR,2020,33.0,38.69
FR,2020,34.0,38.258
FR,2020,35.0,37.97
FR,2020,36.0,37.601
FR,2020,37.0,37.123
FR,2020,38.0,36.85
FR,2020,39.0,36.436
FR,2020,40.0,36.07
FR,2020,41.0,35.74
FR,2020,42.0,35.28
FR,2020,43.0,35.0
FR,2020,44.0,34.645
FR,2020,45.0,34.206
FR,2020,46.0,33.948
FR,2020,47.0,33.5
FR,2020,48.0,33.1
FR,2020,49.0,32.8
FR,2020,50.0,32.37
FR,2020,51.0,32.01
FR,2020,52.0,31.658
FR,2020,53.0,31.16
FR,2020,54.0,30.74
FR,2020,55.0,30.287
FR,2020,56.0,30.0
FR,2020,57.0,29.6
FR,2020,58.0,29.099
FR,2020,59.0,28.75
FR,2020,60.0,28.302
FR,2020,61.0,27.934
FR,2020,62.0,27.5
FR,2020,63.0,27.01
FR,2020,64.0,26.608
FR,2020,65.0,26.1
FR,2020,66.0,25.75
FR,2020,67.0,25.33
FR,2020,68.0,25.0
FR,2020,69.0,24.507
FR,2020,70.0,24.1
FR,2020,71.0,23.601
FR,2020,72.0,22.98
FR,2020,73.0,22.504
FR,2020,74.0,21.85
FR,2020,75.0,21.2
FR,2020,76.0,20.64
FR,2020,77.0,20.06
FR,2020,78.0,19.73
FR,2020,79.0,19.12
FR,2020,80.0,18.666
FR,2020,81.0,18.12
FR,2020,82.0,17.569
FR,2020,83.0,17.041
FR,2020,84.0,16.433
FR,2020,85.0,15.914
FR,2020,86.0,15.27
FR,2020,87.0,14.816
FR,2020,88.0,14.06
FR,2020,89.0,13.45
FR,2020,90.0,12.71
FR,2020,91.0,12.0
FR,2020,92.0,11.25
FR,2020,93.0,10.516
FR,2020,94.0,9.599
FR,2020,95.0,8.391
FR,2020,96.0,6.693
FR,2020,97.0,4.985
FR,2020,98.0,2.227
FR,2020,99.0,-0.1
FR,2020,100.0,-75.82
FR,2021,0.0,620.0
FR,2021,1.0,399.278
FR,2021,2.0,351.568
FR,2021,3.0,326.921
FR,2021,4.0,305.813
FR,2021,5.0,287.75
FR,2021,6.0,272.261
FR,2021,7.0,258.452
FR,2021,8.0,248.948
FR,2021,9.0,240.0
FR,2021,10.0,230.246
FR,2021,11.0,223.241
FR,2021,12.0,216.709
FR,2021,13.0,209.803
FR,2021,14.0,203.647
FR,2021,15.0,198.003
FR,2021,16.0,192.121
FR,2021,17.0,186.0
FR,2021,18.0,181.281
FR,2021,19.0,176.52
FR,2021,20.0,170.664
FR,2021,21.0,164.883
FR,2021,22.0,159.99
FR,2021,23.0,152.604
FR,2021,24.0,146.042
FR,2021,25.0,140.548
FR,2021,26.0,134.933
FR,2021,27.0,129.418
FR,2021,28.0,122.862
FR,2021,29.0,117.009
FR,2021,30.0,112.103
FR,2021,31.0,108.771
FR,2021,32.0,105.612
FR,2021,33.0,102.817
FR,2021,34.0,100.146
FR,2021,35.0,98.678
FR,2021,36.0,96.506
FR,2021,37.0,95.0
FR,2021,38.0,93.276
FR,2021,39.0,91.74
FR,2021,40.0,90.034
FR,2021,41.0,88.818
FR,2021,42.0,87.1
FR,2021,43.0,85.836
FR,2021,44.0,84.711
FR,2021,45.0,83.67
FR,2021,46.0,82.35
FR,2021,47.0,81.2
FR,2021,48.0,80.094
FR,2021,49.0,79.461
FR,2021,50.0,78.455
FR,2021,51.0,77.719
FR,2021,52.0,76.393
FR,2021,53.0,75.297
FR,2021,54.0,74.47
FR,2021,55.0,73.491
FR,2021,56.0,72.178
FR,2021,57.0,71.24
FR,2021,58.0,70.273
FR,2021,59.0,69.552
FR,2021,60.0,68.606
FR,2021,61.0,67.64
FR,2021,62.0,66.574
FR,2021,63.0,65.81
FR,2021,64.0,65.022
FR,2021,65.0,64.24
FR,2021,66.0,63.261
FR,2021,67.0,62.365
FR,2021,68.0,61.644
FR,2021,69.0,60.773
FR,2021,70.0,60.057
FR,2021,71.0,59.451
FR,2021,72.0,58.595
FR,2021,73.0,57.779
FR,2021,74.0,56.79
FR,2021,75.0,56.0
FR,2021,76.0,55.152
FR,2021,77.0,54.306
FR,2021,78.0,53.48
FR,2021,79.0,52.678
FR,2021,80.0,51.6
FR,2021,81.0,50.562
FR,2021,82.0,49.766
FR,2021,83.0,48.901
FR,2021,84.0,48.019
FR,2021,85.0,46.78
FR,2021,86.0,45.725
FR,2021,87.0,44.737
FR,2021,88.0,43.681
FR,2021,89.0,42.335
FR,2021,90.0,41.04
FR,2021,91.0,39.943
FR,2021,92.0,38.082
FR,2021,93.0,35.761
FR,2021,94.0,32.511
FR,2021,95.0,28.125
FR,2021,96.0,22.061
FR,2021,97.0,15.978
FR,2021,98.0,7.453
FR,2021,99.0,0.08
FR,2021,100.0,-66.18
FR,2022,0.0,2987.78
FR,2022,1.0,703.627
FR,2022,2.0,650.0
FR,2022,3.0,610.126
FR,2022,4.0,577.373
FR,2022,5.0,553.304
FR,2022,6.0,534.025
FR,2022,7.0,516.436
FR,2022,8.0,501.794
FR,2022,9.0,485.005
FR,2022,10.0,472.389
FR,2022,11.0,461.155
FR,2022,12.0,450.935
FR,2022,13.0,441.983
FR,2022,14.0,433.284
FR,2022,15.0,425.056
FR,2022,16.0,415.614
FR,2022,17.0,408.897
FR,2022,18.0,400.07
FR,2022,19.0,393.403
FR,2022,20.0,385.278
FR,2022,21.0,378.037
FR,2022,22.0,371.131
FR,2022,23.0,363.563
FR,2022,24.0,355.434
FR,2022,25.0,350.0
FR,2022,26.0,344.636
FR,2022,27.0,336.531
FR,2022,28.0,330.499
FR,2022,29.0,324.559
FR,2022,30.0,318.453
FR,2022,31.0,312.28
FR,2022,32.0,307.586
FR,2022,33.0,301.705
FR,2022,34.0,298.285
FR,2022,35.0,294.407
FR,2022,36.0,288.995
FR,2022,37.0,284.762
FR,2022,38.0,279.883
FR,2022,39.0,275.45
FR,2022,40.0,271.932
FR,2022,41.0,268.59
FR,2022,42.0,265.0
FR,2022,43.0,261.297
FR,2022,44.0,258.082
FR,2022,45.0,254.944
FR,2022,46.0,251.737
FR,2022,47.0,248.891
FR,2022,48.0,245.26
FR,2022,49.0,241.932
FR,2022,50.0,239.335
FR,2022,51.0,236.909
FR,2022,52.0,233.6
FR,2022,53.0,230.631
FR,2022,54.0,228.578
FR,2022,55.0,225.682
FR,2022,56.0,223.499
FR,2022,57.0,220.724
FR,2022,58.0,218.95
FR,2022,59.0,216.455
FR,2022,60.0,214.782
FR,2022,61.0,212.691
FR,2022,62.0,210.137
FR,2022,63.0,207.988
FR,2022,64.0,206.0
FR,2022,65.0,203.732
FR,2022,66.0,201.45
FR,2022,67.0,199.925
FR,2022,68.0,197.496
FR,2022,69.0,195.953
FR,2022,70.0,194.297
